"id_str","text"
"1274391932861509632","RT @Aryprasetyo85: #RekayasaDidzolimi 
Eksekusi penembakan dilakukan pada malam hari.

Novel tampak menembak kaki kiri Erwansyah menggunakan senjata api jenis revolver berisi enam peluru hingga tersangka tersungkur. Lalu Novel juga menembak kaki kanan Dedi Muryadi.
https://t.co/tu6QB5mOjN"
"1274391607639334912","RT @paijodirajo: Dalam acara @MataNajwa ini, Novel Baswedan menjawab segala fitnah yg selama ini dituduhkan.

Ada laporan Ombudsman yg menerangkan bahwa kasus tersebut adalah rekayasa &amp; kriminalisasi.

Kalau ada buzzer yg masig berisik, kasih aja video ini.

@nazaqistsha

https://t.co/IuN4gL8w2v"
"1274391545865596928","RT @KompasTV: Irwansyah Siregar merupakan 1 dari 5 orang tersangka pencuri sarang burung walet yang ditangkap Novel Baswedan dan anggotanya pada 2004 silam. Saat itu Novel Baswedan bertugas sebagai Kasat Reskrim Polres Bengkulu.

https://t.co/5Oy1mVfS7I https://t.co/DDbDGnS12r"
"1274391070567100417","RT @Aryprasetyo85: #RekayasaDidzolimi 
Eksekusi penembakan dilakukan pada malam hari.

Novel tampak menembak kaki kiri Erwansyah menggunakan senjata api jenis revolver berisi enam peluru hingga tersangka tersungkur. Lalu Novel juga menembak kaki kanan Dedi Muryadi.
https://t.co/tu6QB5mOjN"
"1274390815339474945","RT @AriestaRiico_: Jika Novel berteriak minta keadilan, bagaimana dengan keadilan korban pelaku sarang burung walet yang dia tembak....???

Keadilan hak semua warga negara
#RekayasaDidzolimi https://t.co/jmj2AIa6mP"
"1274390338627489793","RT @W3_B3_R3B0RN: Dari beberapa kasus dengan penyiraman air keras, kasus Novel Baswedan lha yg mendapat tuntutan paling kecil, hanya 1 tahun, sedang kasus lain 10 tahun ke atas, padahal beliau penegak hukum.

Berarti hukum sudah benar2 tumpul ya...

https://t.co/yi6Otn2fws"
"1274390303642750976","RT @D14h_So3w4rn05: Terkait Kasus Novel Baswedan, Istana: Jangan Semua Hal Minta Presiden Turun Langsung 

Setuju. Wong presidennya ndak pinter ya kan? Pembisiknya yang ruwet karena keterkaitan antara masalah satu dengan lainnya. Siram ganti saja biar adil.

https://t.co/bVaphyV1yI lewat @idtodayco"
"1274390194469212160","RT @D14h_So3w4rn05: Terkait Kasus Novel Baswedan, Istana: Jangan Semua Hal Minta Presiden Turun Langsung 

Setuju. Wong presidennya ndak pinter ya kan? Pembisiknya yang ruwet karena keterkaitan antara masalah satu dengan lainnya. Siram ganti saja biar adil.

https://t.co/bVaphyV1yI lewat @idtodayco"
"1274389796928884736","Kasus Nopel Baswedan seakan memasuki babak baru
#RekayasaDidzolimi
#RekayasaDidzolimi

https://t.co/m6NVyKw7Ss"
"1274389717241360385","RT @Alexandre_Malih: @FiersaBesari rasa ini mirip seperti kasus Novel Baswedan.
butuh waktu lama untuk mengungkapkannya."
"1274389480300900354","RT @RoroMendut__: Saya bingung dg boss @lokataru_id si Haris Azhar. Dia itu ngaku pembela kemanusiaan, tapi dalam kasus penganiayaan dan pembunuhan kasus pencuri burung walet di Bengkulu yg melibatkan Novel Baswedan, dia malah membela si penganiaya/pembunuh. Kan kebalik!   https://t.co/FnexhtDVW2"
"1274389160212656136","Saya bingung dg boss @lokataru_id si Haris Azhar. Dia itu ngaku pembela kemanusiaan, tapi dalam kasus penganiayaan dan pembunuhan kasus pencuri burung walet di Bengkulu yg melibatkan Novel Baswedan, dia malah membela si penganiaya/pembunuh. Kan kebalik!   https://t.co/FnexhtDVW2"
"1274388634389499907","RT @Aryprasetyo85: #RekayasaDidzolimi
Jangan Lupa! Begini Kekejaman Novel Baswedan Saat Aniaya dan Tembak Pencuri Sarang Walet Hingga Tewas

Para keluarga dan korban kekejaman Novel seperti tak ada yang peduli. Padahal mereka disiksa dengan keji dan ditembak hingga tewas.
https://t.co/dyqsEwF5PY"
"1274388574729760771","RT @Parapat_Nixon: Ya ..""DITETESIN Vs. DISIRAM""
--
YTH @DivHumas_Polri &amp; @nazaqistsha

MHN TUNJUKKAN FOTO WAJAH NOVEL BASWEDAN, DLM KONDISI TERLUKA TDK BRP LAMA SESDH DISIRAM AIR KERAS

SLAMA TDK DIPERLIHATKAN,MAKA KAMI SEBUT KEJADIAN TSB ADLH REKAYASA/SKANDAL

@jokowi @JubirPresidenRI @mohmahfudmd https://t.co/TNSfs4WoSs"
"1274388410317205510","RT @YRadianto: Disiram apa salah obat tetes mata?

#RekayasaDidzolimi
 (https://t.co/LZAJhYUl7M) https://t.co/qRgNCWn4hC"
"1274388296127229952","RT @geloraco: Haris Azhar: Pengadilan Kasus Penyiraman Air Keras Novel Baswedan Cuma Simbolis Belaka
https://t.co/HmmlIS40Ss"
"1274388190351089666","RT @Je_Ly: Mbak @NajwaShihab baca artikel ini ga ya? 🤔
Cari di Gugel blm Nemu sanggahan

Dg adnya 3 kejanggalan tsb, bs dikatakan bhw rekam medis Novel Baswedan dr Eye &amp; Surgeons Clinic yg ditayangkan Mata Najwa diduga rekam medis palsu.
Inikah #RekayasaDidzolimi 

https://t.co/5e7PUKRwD5"
"1274388056821227520","RT @D14h_So3w4rn05: Terkait Kasus Novel Baswedan, Istana: Jangan Semua Hal Minta Presiden Turun Langsung 

Setuju. Wong presidennya ndak pinter ya kan? Pembisiknya yang ruwet karena keterkaitan antara masalah satu dengan lainnya. Siram ganti saja biar adil.

https://t.co/bVaphyV1yI lewat @idtodayco"
"1274387942845280257","Kasus novel baswedan udah kaya indomie masaknya 10 menit habisnya 3 menit prosesnya 3 tahun hukumannya 1 tahun"
"1274387914072354816","RT @YRadianto: Disiram apa salah obat tetes mata?

#RekayasaDidzolimi
 (https://t.co/LZAJhYUl7M) https://t.co/qRgNCWn4hC"
"1274387687781224449","RT @Aryprasetyo85: #RekayasaDidzolimi
Novel Baswedan Diminta Setop Sandiwara Politik

Novel diminta utk tdk bermain drama atau bersandiwara politik seakan menjadi korban kejahatan berat.

Sebab,kasus penembakan pelaku pencurian sarang burung walet hingga kini blm dituntaskan
https://t.co/zPhR8yPDwP"
"1274387437423194118","RT @wisanggeni_084: Bagaimana nasib korban penembakan terduga pencuri sarang walet?

Mereka juga minta keadilan !

#RekayasaDidzolimi

https://t.co/2KbhVw5BxZ https://t.co/r1I5hikaph"
"1274387097403535363","@Adhiluhung_ novel baswedan?!?!?!"
"1274386949759881217","RT @KelianBanjar_GK: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi

Iya pulak 😃😃

#RekayasaDidzolimi https://t.co/3GpiT4Mx3f"
"1274386936338112514","RT @wisanggeni_084: Novel Diminta Hentikan Sandiwara Politik

https://t.co/Tywr81A0r0

Rijal: Novel Baswedan jangan hanya berteriak meminta keadilan setelah disiram air keras oleh orang tak dikenal. Dia juga harus ingat pernah melakukan kejahatan saat berdinas di Polres Bengkulu.

#RekayasaDidzolimi"
"1274386814804074507","RT @Aryprasetyo85: #RekayasaDidzolimi
Novel Baswedan Diminta Setop Sandiwara Politik

Novel diminta utk tdk bermain drama atau bersandiwara politik seakan menjadi korban kejahatan berat.

Sebab,kasus penembakan pelaku pencurian sarang burung walet hingga kini blm dituntaskan
https://t.co/zPhR8yPDwP"
"1274386700689534976","RT @Je_Ly: Asli Gedeg
NB ini sapa sih? Smp hrs dibuatkan TGPF.
Saat penyerangan dia kerjakan kasus ap?
https://t.co/JsoGvhZ72t

Pelaku ketangkep, ga trima..
Mo cabut laporan.
Trs ad yg minta TGPF independen.

Haduh...udh keluar anggaran brp cb?😒
https://t.co/EFu9oCkPPG
 #RekayasaDidzolimi https://t.co/a3WhBeMH4q"
"1274386526013517826","RT @Naolivia__: Lhaaa...dulu yg mengultimatum &amp; kasi deadline ke Kapolri srh cepet² nuntasin kasus NB sapa ?
https://t.co/GqRA2SIbCf"
"1274386512386256896","@saktinurrahman Perihal yang novel baswedan?"
"1274386220215386113","RT @eLHurryKoRn: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi
#RekayasaDidzolimi https://t.co/vx1yhNyA5T"
"1274385918057684992","RT @Aryprasetyo85: #RekayasaDidzolimi 
Eksekusi penembakan dilakukan pada malam hari.

Novel tampak menembak kaki kiri Erwansyah menggunakan senjata api jenis revolver berisi enam peluru hingga tersangka tersungkur. Lalu Novel juga menembak kaki kanan Dedi Muryadi.
https://t.co/tu6QB5mOjN"
"1274385888525422593","RT @PutraSega87: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi
https://t.co/L2iFnYQrqt
#RekayasaDidzolimi
#RekayasaDidzolimi"
"1274385822259634176","RT @AntonStefanus: Siapa sih Novel Baswedan ini ??
aka @nazaqistsha

Sampe sebegitunya menuntut perhatian dari SEORANG KEPALA NEGARA RI ??

Begitu berharganyakah dirinya, sampai menuntut diperhatikan oleh PRESIDEN ??

Jangan Besar Kepala Bung !!!

#RekayasaDidzolimi"
"1274385092563963904","RT @YLBHI: Banyak ke-EnggakSengaja-an terjadi di dunia. Yang paling berbahaya jika dilakukan aparatur negara karena membawa konsekuensi luas bagi publik, seperti yang dialami Novel Baswedan. #EnggakSengaja Sidang coba membongkar itu. https://t.co/7CVMygVtDx"
"1274385000822001665","RT @Aryprasetyo85: #RekayasaDidzolimi
Jangan Lupa! Begini Kekejaman Novel Baswedan Saat Aniaya dan Tembak Pencuri Sarang Walet Hingga Tewas

Para keluarga dan korban kekejaman Novel seperti tak ada yang peduli. Padahal mereka disiksa dengan keji dan ditembak hingga tewas.
https://t.co/dyqsEwF5PY"
"1274384651008659459","RT @WahabisLokal: Sudah kudugem
Kadrun betina mah pasti bela mati2an sama sodara serumpun.

Bahkan pemirsa TV seindonesia ""Dikadalin""

B e j a t.

Males gw sebut nama sm acaranya🤭
https://t.co/00dQCJ1XoW"
"1274384477708402688","Bertemu Jokowi, KPK minta bantuan biaya pengobatan Novel Baswedan | https://t.co/gDKmKQ8Lj5 https://t.co/NntlMp0VbU lewat @merdekadotcom"
"1274384382170550272","RT @AnakKolong_: HUTANG LAPINDO +/- 1 BULAN LAGI JATUH TEMPO | 
.
.
.
1. Kelompok 212 hingga Novel Baswedan sdh di panggungnya. 
.
.
Jika mereka JUJUR mereka tahu bhw dunia politik adalah PASAR &amp; semua pentas mereka hanyalah teknik transaksional, ya mereka hanya SIMBOL POLITIK YG DIPERDAGANGKAN. https://t.co/hT5sJUgO07"
"1274384375732301824","RT @BadjaNuswantara: Kasus Walet ada korban, saksi, &amp; bukti. Polisi lakukan penyelidikan, penyidikan. Jaksa bikin tuntutan.

Tiap WN sama dihadapan hukum. Menguji kebenaran di PENGADILAN. Siapkan pengacara! Bukan demo minta hentikan proses hukum. Se-olah2👉 #RekayasaDidzolimi
https://t.co/pCndHbmiT9"
"1274384361463271424","RT @BadjaNuswantara: Saksi &amp; bukti kasus Walet di Pengadilan akan nampak jelas siapa yg salah. Polisi &amp; jaksa atau korban #RekayasaDidzolimi atau Novel?

Aneh jika mrasa tdk bersalah tapi tdk berani diadili. Mirip2 Chat WA. Ngotot dihentikan lalu kabur.

https://t.co/pCndHbmiT9"
"1274384347542417409","RT @BadjaNuswantara: KALAUPUN kasus Walet tjd pengadilan sesat &amp; divonis bersalah, Novel keluar penjara akan berdiri dg tegak tdk berkurang sedikitpun kehormatannya. 

Tuntut balik si korban. Kalau berani, sih! Ya gak? MIKIR!
#RekayasaDidzolimi

https://t.co/pCndHbmiT9"
"1274384226842849281","RT @merdekadotcom: Nelson Ibaratkan Aktor Intelektual Kasus Novel Baswedan Bak Lord Voldemort: Menurut Nelson, akan berbahaya jika nama aktor intelektual tersebut diungkap ke publik. https://t.co/4PdMPQyLaF"
"1274384218022219778","RT @wisanggeni_084: Ini Kronologi Penembakan oleh Novel Baswedan versi Kepolisian

https://t.co/Ea6V69RpX7

Dalam rekontruksi, adegan ke-21, ada penembakan kaki kiri Erwansyah lalu kaki kanan Dedi Muryadi yg dilakukan NB menggunakan senjata api jenis revolver berisi enam peluru.

#RekayasaDidzolimi"
"1274384088179204101","Presiden Jokowi Tanggung Semua Biaya Pengobatan Novel Baswedan | Nasional - 

Ingat ini,,,,kurang perhatian ya?

https://t.co/t9veZFAJvn https://t.co/lluWbsjv2y"
"1274383833903665154","RT @Aryprasetyo85: #RekayasaDidzolimi
Jangan Lupa! Begini Kekejaman Novel Baswedan Saat Aniaya dan Tembak Pencuri Sarang Walet Hingga Tewas

Para keluarga dan korban kekejaman Novel seperti tak ada yang peduli. Padahal mereka disiksa dengan keji dan ditembak hingga tewas.
https://t.co/dyqsEwF5PY"
"1274383815968845825","RT @merdekadotcom: Nelson Ibaratkan Aktor Intelektual Kasus Novel Baswedan Bak Lord Voldemort: Menurut Nelson, akan berbahaya jika nama aktor intelektual tersebut diungkap ke publik. https://t.co/4PdMPQyLaF"
"1274383310798508034","RT @JKDaulay: tolong bilang sama Novel Baswedan...

lain kali kalau mau main drama dimatangkan dulu skenario dan perannya.
jangan kayak aktor dadakan !

anak SD juga bisa bikin drama yg lebih epic dengan judul :
'Kesiram Kuah Lontong Sayur' 😛

#RekayasaDidzolimi"
"1274383306528718848","RT @Aryprasetyo85: #RekayasaDidzolimi 
Eksekusi penembakan dilakukan pada malam hari.

Novel tampak menembak kaki kiri Erwansyah menggunakan senjata api jenis revolver berisi enam peluru hingga tersangka tersungkur. Lalu Novel juga menembak kaki kanan Dedi Muryadi.
https://t.co/tu6QB5mOjN"
"1274383248890585088","RT @cintada17: #RekayasaDidzolimi
KORBAN PENGANIAYAAN DAN PENEMBAKAN YANG DIDUGA DI LAKUKAN NOVEL BASWEDAN meminta keadilan yg di alami 16 th silam dan juga keadilan untuk 4 rekannya.
Irwansyah juga sudah menyurati Pak Jokowi.

Dasar Kadrun jahat lu Vel...😡 https://t.co/VZRGcTetrW"
"1274383147820412929","RT @cece_safitri: Sebuah #RekayasaDidzolimi
Bandingkan aja coba..
Siapa yg paling di dzolimi?

Mikir dulu biar warasan dikit! 
Etdahh.. 😬
https://t.co/jKjOBKtDJW https://t.co/YyIDvg9PKB"
"1274382923043491842","RT @KelianBanjar_GK: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi

Iya pulak 😃😃

#RekayasaDidzolimi https://t.co/3GpiT4Mx3f"
"1274382892802555904","RT @wisanggeni_084: Bagaimana nasib korban penembakan terduga pencuri sarang walet?

Mereka juga minta keadilan !

#RekayasaDidzolimi

https://t.co/2KbhVw5BxZ https://t.co/r1I5hikaph"
"1274382831649558529","RT @Aryprasetyo85: #RekayasaDidzolimi
Novel Baswedan Diminta Setop Sandiwara Politik

Novel diminta utk tdk bermain drama atau bersandiwara politik seakan menjadi korban kejahatan berat.

Sebab,kasus penembakan pelaku pencurian sarang burung walet hingga kini blm dituntaskan
https://t.co/zPhR8yPDwP"
"1274382693006848001","RT @KelianBanjar_GK: Ini Kronologi Penembakan oleh Novel Baswedan versi Kepolisian

Silahkan membantah itu adalah hak pribadi tapi faktanya 1 meninggal,4 luka berat dan 1 orang cacat  mereka adalah korban kekejaman seorang Novel Baswedan  
#RekayasaDidzolimi 
https://t.co/T1oiPX1xfl https://t.co/lbOcjmanVj"
"1274382635595259904","Nelson Ibaratkan Aktor Intelektual Kasus Novel Baswedan Bak Lord Voldemort: Menurut Nelson, akan berbahaya jika nama aktor intelektual tersebut diungkap ke publik. https://t.co/4PdMPQyLaF"
"1274382633133150211","RT @C45_Wanto: Kasus Bintang Emon yang seolah diserang ketika mengkritik peradilan Novel Baswedan adalah contoh bagus untuk dipelajari. Siapakah sebenarnya yang menyerang itu?
Jangan sampai ada istilah
#RekayasaDidzolimi ya, dan nantinya akan terbongkar. https://t.co/KWTdxhULhJ"
"1274382605257830401","RT @YRadianto: Disiram apa salah obat tetes mata?

#RekayasaDidzolimi
 (https://t.co/LZAJhYUl7M) https://t.co/qRgNCWn4hC"
"1274382584462495744","RT @KelianBanjar_GK: Direktur Reserse Kriminal Umum Kepolsian Daerah Bengkulu, Komisaris Besar Dedy Irianto di Mabes Polri menegaskan, Komisaris Polisi Novel Baswedan adalah tersangka dalam kasus penganiayaan berat terhadap enam orang pencuri sarang burung walet.

#RekayasaDidzolimi https://t.co/ftZXNlkSgZ"
"1274382535892406275","RT @wisanggeni_084: Ini Kronologi Penembakan oleh Novel Baswedan versi Kepolisian

https://t.co/Ea6V69RpX7

Dalam rekontruksi, adegan ke-21, ada penembakan kaki kiri Erwansyah lalu kaki kanan Dedi Muryadi yg dilakukan NB menggunakan senjata api jenis revolver berisi enam peluru.

#RekayasaDidzolimi"
"1274382528049111040","RT @KelianBanjar_GK: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi

Iya pulak 😃😃

#RekayasaDidzolimi https://t.co/3GpiT4Mx3f"
"1274381746897707009","RT @eLHurryKoRn: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi
#RekayasaDidzolimi https://t.co/vx1yhNyA5T"
"1274381662462152704","RT @AriestaRiico_: Jika Novel berteriak minta keadilan, bagaimana dengan keadilan korban pelaku sarang burung walet yang dia tembak....???

Keadilan hak semua warga negara
#RekayasaDidzolimi https://t.co/jmj2AIa6mP"
"1274381635350261760","RT @JonruGintingNew: Pak wiranto ditusuk dan beliau saat ini masih sehat, penusuknya dituntut hukuman 16 tahun.

Pak Novel Baswedan disiram air keras hingga matanya buta permanen, pelakunya dituntut hukuman 1 tahun.

Maaf, twet ini ditulis gak sengaja :-)"
"1274381395436072962","RT @AnakKolong_: HUTANG LAPINDO +/- 1 BULAN LAGI JATUH TEMPO | 
.
.
.
1. Kelompok 212 hingga Novel Baswedan sdh di panggungnya. 
.
.
Jika mereka JUJUR mereka tahu bhw dunia politik adalah PASAR &amp; semua pentas mereka hanyalah teknik transaksional, ya mereka hanya SIMBOL POLITIK YG DIPERDAGANGKAN. https://t.co/hT5sJUgO07"
"1274381241383391232","RT @YRadianto: Disiram apa salah obat tetes mata?

#RekayasaDidzolimi
 (https://t.co/LZAJhYUl7M) https://t.co/qRgNCWn4hC"
"1274381025213177856","RT @Aryprasetyo85: #RekayasaDidzolimi 
Eksekusi penembakan dilakukan pada malam hari.

Novel tampak menembak kaki kiri Erwansyah menggunakan senjata api jenis revolver berisi enam peluru hingga tersangka tersungkur. Lalu Novel juga menembak kaki kanan Dedi Muryadi.
https://t.co/tu6QB5mOjN"
"1274380993634267136","RT @JKDaulay: tolong bilang sama Novel Baswedan...

lain kali kalau mau main drama dimatangkan dulu skenario dan perannya.
jangan kayak aktor dadakan !

anak SD juga bisa bikin drama yg lebih epic dengan judul :
'Kesiram Kuah Lontong Sayur' 😛

#RekayasaDidzolimi"
"1274380894132789248","RT @eLHurryKoRn: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi
#RekayasaDidzolimi https://t.co/vx1yhNyA5T"
"1274380768001712129","RT @KompasTV: Irwansyah Siregar merupakan 1 dari 5 orang tersangka pencuri sarang burung walet yang ditangkap Novel Baswedan dan anggotanya pada 2004 silam. Saat itu Novel Baswedan bertugas sebagai Kasat Reskrim Polres Bengkulu.

https://t.co/5Oy1mVfS7I https://t.co/DDbDGnS12r"
"1274380768001712129","RT @KompasTV: Irwansyah Siregar merupakan 1 dari 5 orang tersangka pencuri sarang burung walet yang ditangkap Novel Baswedan dan anggotanya pada 2004 silam. Saat itu Novel Baswedan bertugas sebagai Kasat Reskrim Polres Bengkulu.

https://t.co/5Oy1mVfS7I https://t.co/DDbDGnS12r"
"1274380210209648640","RT @AriestaRiico_: Jika Novel berteriak minta keadilan, bagaimana dengan keadilan korban pelaku sarang burung walet yang dia tembak....???

Keadilan hak semua warga negara
#RekayasaDidzolimi https://t.co/jmj2AIa6mP"
"1274379914662146048","RT @PutraSega87: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi
https://t.co/L2iFnYQrqt
#RekayasaDidzolimi
#RekayasaDidzolimi"
"1274379853731557376","RT @Aryprasetyo85: #RekayasaDidzolimi
Jangan Lupa! Begini Kekejaman Novel Baswedan Saat Aniaya dan Tembak Pencuri Sarang Walet Hingga Tewas

Para keluarga dan korban kekejaman Novel seperti tak ada yang peduli. Padahal mereka disiksa dengan keji dan ditembak hingga tewas.
https://t.co/dyqsEwF5PY"
"1274379315963031552","RT @AriestaRiico_: Jika Novel berteriak minta keadilan, bagaimana dengan keadilan korban pelaku sarang burung walet yang dia tembak....???

Keadilan hak semua warga negara
#RekayasaDidzolimi https://t.co/jmj2AIa6mP"
"1274379138678194176","RT @Je_Ly: Hihihi.. Pak Neta solu2 ini...mulus &amp; tampan ya Pak.😁

Tapi pintar bikin #RekayasaDidzolimi tuh 😎

""Sementara wajah Novel saat ini masih mulus dan tetap tampan,""

https://t.co/og4ot2cmVO"
"1274378749480366082","RT @YRadianto: Disiram apa salah obat tetes mata?

#RekayasaDidzolimi
 (https://t.co/LZAJhYUl7M) https://t.co/qRgNCWn4hC"
"1274378704467050496","https://t.co/jNnOZk7S1m"
"1274378558220038144","RT @cintada17: #RekayasaDidzolimi
KORBAN PENGANIAYAAN DAN PENEMBAKAN YANG DIDUGA DI LAKUKAN NOVEL BASWEDAN meminta keadilan yg di alami 16 th silam dan juga keadilan untuk 4 rekannya.
Irwansyah juga sudah menyurati Pak Jokowi.

Dasar Kadrun jahat lu Vel...😡 https://t.co/VZRGcTetrW"
"1274378358147518464","RT @nazaqistsha: Pengertian SENGAJA adl pelajaran dasar hukum pembuktian. Kalo penegak hukum nggak paham, brgkl ada mahasiswa hukum yg berkenan mengajari??
itulah pentingnya intelektualitas bergandengan dgn moral.. 
https://t.co/ME4FIHQXkP"
"1274378268787879936","RT @KelianBanjar_GK: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi

Iya pulak 😃😃

#RekayasaDidzolimi https://t.co/3GpiT4Mx3f"
"1274378187338690560","RT @YRadianto: Disiram apa salah obat tetes mata?

#RekayasaDidzolimi
 (https://t.co/LZAJhYUl7M) https://t.co/qRgNCWn4hC"
"1274378171240988673","RT @eLHurryKoRn: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi
#RekayasaDidzolimi https://t.co/vx1yhNyA5T"
"1274378046837907457","RT @C45_Wanto: Kasus Bintang Emon yang seolah diserang ketika mengkritik peradilan Novel Baswedan adalah contoh bagus untuk dipelajari. Siapakah sebenarnya yang menyerang itu?
Jangan sampai ada istilah
#RekayasaDidzolimi ya, dan nantinya akan terbongkar. https://t.co/KWTdxhULhJ"
"1274377974712643584","seheran-herannya kalian ama kasus novel baswedan, lebih heran lagi ama orang yang masih setia jadi fans arsenal"
"1274377717765402631","RT @KelianBanjar_GK: Direktur Reserse Kriminal Umum Kepolsian Daerah Bengkulu, Komisaris Besar Dedy Irianto di Mabes Polri menegaskan, Komisaris Polisi Novel Baswedan adalah tersangka dalam kasus penganiayaan berat terhadap enam orang pencuri sarang burung walet.

#RekayasaDidzolimi https://t.co/ftZXNlkSgZ"
"1274377610571595777","RT @KelianBanjar_GK: Ini Kronologi Penembakan oleh Novel Baswedan versi Kepolisian

Silahkan membantah itu adalah hak pribadi tapi faktanya 1 meninggal,4 luka berat dan 1 orang cacat  mereka adalah korban kekejaman seorang Novel Baswedan  
#RekayasaDidzolimi 
https://t.co/T1oiPX1xfl https://t.co/lbOcjmanVj"
"1274377448881156096","RT @C45_Wanto: Kasus Bintang Emon yang seolah diserang ketika mengkritik peradilan Novel Baswedan adalah contoh bagus untuk dipelajari. Siapakah sebenarnya yang menyerang itu?
Jangan sampai ada istilah
#RekayasaDidzolimi ya, dan nantinya akan terbongkar. https://t.co/KWTdxhULhJ"
"1274377284565168128","RT @Je_Ly: Mbak @NajwaShihab baca artikel ini ga ya? 🤔
Cari di Gugel blm Nemu sanggahan

Dg adnya 3 kejanggalan tsb, bs dikatakan bhw rekam medis Novel Baswedan dr Eye &amp; Surgeons Clinic yg ditayangkan Mata Najwa diduga rekam medis palsu.
Inikah #RekayasaDidzolimi 

https://t.co/5e7PUKRwD5"
"1274377232081809409","RT @KelianBanjar_GK: Umumnya Hancur, Tapi Kenapa Kulit Wajah Novel Baswedan Tetap Mulus dan Tampan Meski Disiram Air Keras? IPW Minta Bukti dan Sebut Kasus Ini Terlalu Didramatisasi

Iya pulak 😃😃

#RekayasaDidzolimi https://t.co/3GpiT4Mx3f"
"1274377158958346240","RT @AriestaRiico_: Jika Novel berteriak minta keadilan, bagaimana dengan keadilan korban pelaku sarang burung walet yang dia tembak....???

Keadilan hak semua warga negara
#RekayasaDidzolimi https://t.co/jmj2AIa6mP"
"1274376992553463809","RT @Aryprasetyo85: #RekayasaDidzolimi
Jangan Lupa! Begini Kekejaman Novel Baswedan Saat Aniaya dan Tembak Pencuri Sarang Walet Hingga Tewas

Para keluarga dan korban kekejaman Novel seperti tak ada yang peduli. Padahal mereka disiksa dengan keji dan ditembak hingga tewas.
https://t.co/dyqsEwF5PY"
"1274376592114937857","RT @Aryprasetyo85: #RekayasaDidzolimi 
Eksekusi penembakan dilakukan pada malam hari.

Novel tampak menembak kaki kiri Erwansyah menggunakan senjata api jenis revolver berisi enam peluru hingga tersangka tersungkur. Lalu Novel juga menembak kaki kanan Dedi Muryadi.
https://t.co/tu6QB5mOjN"
"1274376379723726848","RT @Aryprasetyo85: #RekayasaDidzolimi
Gk usah hrn Pemain drama playVictim akan mendukung sandiwara playVictim yg seting oleh tim hore😊

""Novel Baswedan Beri Dukungan ke Bintang Emon: Dia Suarakan Ketidakadilan""

Gmn dgn petani korban kebidaban lu..mrk jg menuntut keadilan!
https://t.co/wRrMqaZ5td https://t.co/NdOypQS9QZ"
"1274376346156675078","RT @AnakKolong_: HUTANG LAPINDO +/- 1 BULAN LAGI JATUH TEMPO | 
.
.
.
1. Kelompok 212 hingga Novel Baswedan sdh di panggungnya. 
.
.
Jika mereka JUJUR mereka tahu bhw dunia politik adalah PASAR &amp; semua pentas mereka hanyalah teknik transaksional, ya mereka hanya SIMBOL POLITIK YG DIPERDAGANGKAN. https://t.co/hT5sJUgO07"
"1274376216514924544","RT @eLHurryKoRn: Terdakwa penyerangan air keras ke Novel Baswedan, Ronny Bugis dan Rahmat Kadir hanya dituntut satu tahun penjara. Dakwaan ini mengejutkan publik mengingat proses panjang bertahun-tahun. Mencederai rasa keadilan publik.

#RekayasaDidzolimi

via @20detik https://t.co/OoLUE5pU2D https://t.co/CZjdOHXzxa"
"1274376056791658497","RT @eLHurryKoRn: Tuntutan 1 Tahun Bukan Hina Jokowi, Tapi Novel Baswedan Ingin Seret Jokowi
#RekayasaDidzolimi https://t.co/vx1yhNyA5T"
"1274375899878572032","RT @KelianBanjar_GK: Ini Kronologi Penembakan oleh Novel Baswedan versi Kepolisian

Silahkan membantah itu adalah hak pribadi tapi faktanya 1 meninggal,4 luka berat dan 1 orang cacat  mereka adalah korban kekejaman seorang Novel Baswedan  
#RekayasaDidzolimi 
https://t.co/T1oiPX1xfl https://t.co/lbOcjmanVj"
